model_name,protein_size,qmean4_zscore,qmean4_norm,qmeandisco
1C9O_A.pdb,66,0.93,0.86,0.84
6ST4_A.pdb,87,0.04,0.8,0.84
4Q63_A.pdb,92,0.32,0.81,0.91
4EW7_A.pdb,112,0.05,0.79,0.79
4O1R_A.pdb,142,0.6,0.81,0.9
2VZC_A.pdb,127,0.63,0.82,0.84
3D3O_A.pdb,167,-0.23,0.77,0.74
4POI_A.pdb,115,2.26,0.91,0.84
4N5X_A.pdb,155,1.14,0.84,0.85
3IDU_B.pdb,109,0.48,0.81,0.9
7D2N_E.pdb,30,0.26,0.79,0.73
2VO9_A.pdb,149,0.54,0.81,0.89
3NZL_A.pdb,70,-0.51,0.76,0.8
2HD9_A.pdb,145,0.93,0.83,0.92
6AC5_A.pdb,97,-0.24,0.78,0.9
2OPK_A.pdb,107,0.88,0.84,0.87
4JGN_A.pdb,125,-0.3,0.77,0.88
3RTL_A.pdb,114,-0.3,0.77,0.86
6SJA_B.pdb,134,-0.75,0.74,0.82
2GU9_A.pdb,111,-1.51,0.71,0.87
6ZSH_B.pdb,108,-0.14,0.78,0.87
2RFF_A.pdb,106,0.05,0.79,0.79
3KYZ_A.pdb,110,1.01,0.84,0.85
3H36_A.pdb,76,0.88,0.85,0.89
2Z0R_A.pdb,94,-1.06,0.73,0.84
1KNQ_A.pdb,171,0.95,0.82,0.89
5IXG_A.pdb,168,1.17,0.83,0.9
1C3M_A.pdb,145,0.66,0.81,0.91
3HE0_C.pdb,182,-0.05,0.78,0.75
7CHX_A.pdb,91,-0.01,0.79,0.89
3OHE_A.pdb,131,0.32,0.8,0.9
1CPQ_A.pdb,129,-0.37,0.76,0.85
6PJV_A.pdb,152,0.41,0.8,0.88
2OYP_A.pdb,109,-0.07,0.78,0.86
1WL8_A.pdb,186,1.2,0.83,0.91
4HRG_A.pdb,114,0,0.79,0.8
2E2S_A.pdb,35,-0.88,0.66,0.83
1D8L_A.pdb,140,-0.5,0.76,0.86
6ATW_A.pdb,38,0.88,0.87,0.85
3L1N_A.pdb,152,-0.79,0.74,0.84
5W93_A.pdb,133,-0.27,0.77,0.92
6N1L_A.pdb,141,0.17,0.79,0.86
3F08_A.pdb,135,0.14,0.79,0.85
1R7J_A.pdb,90,1.44,0.88,0.81
4OIJ_A.pdb,71,-0.89,0.74,0.79
3Q20_A.pdb,114,0.37,0.81,0.85
6TD7_A.pdb,126,0.48,0.81,0.9
7ZLP_A.pdb,169,0.29,0.79,0.88
7W27_C.pdb,109,0.18,0.8,0.85
4CHD_A.pdb,135,0.38,0.8,0.94
3ZXN_B.pdb,115,0.55,0.82,0.84
4KT3_B.pdb,127,0.97,0.84,0.9
5T87_A.pdb,111,-0.13,0.78,0.89
3CEC_A.pdb,90,1.65,0.89,0.9
2E4M_C.pdb,143,-1.86,0.69,0.9
2GXG_A.pdb,140,0.78,0.82,0.87
5TGN_A.pdb,107,-0.29,0.77,0.85
3EHC_A.pdb,124,0.24,0.8,0.86
2C5I_T.pdb,93,0.63,0.83,0.8
2C2I_A.pdb,147,0.75,0.82,0.92
3GP4_A.pdb,132,1.37,0.86,0.83
5XLL_A.pdb,155,-0.41,0.76,0.79
2QQZ_A.pdb,120,0.55,0.81,0.85
5GKK_A.pdb,147,1,0.83,0.92
6YR7_C.pdb,7,-5.09,0.16,0
3ZUI_A.pdb,146,-0.77,0.74,0.92
5KO4_A.pdb,101,0.04,0.79,0.9
2HIY_B.pdb,177,0.1,0.78,0.89
3M8E_B.pdb,93,-0.98,0.74,0.9
3M21_A.pdb,65,-0.22,0.78,0.85
2HDI_B.pdb,103,-0.41,0.77,0.8
4ACJ_A.pdb,167,0.57,0.81,0.92
4ERC_A.pdb,150,1.01,0.83,0.92
7BU5_B.pdb,49,0.64,0.86,0.7
7XNJ_A.pdb,67,0.84,0.86,0.83
3GQS_B.pdb,101,-0.39,0.77,0.88
3CCG_A.pdb,184,0.7,0.81,0.91
2VSW_A.pdb,134,-0.61,0.75,0.91
1QST_A.pdb,160,-1.1,0.73,0.86
6UWO_A.pdb,120,-0.28,0.77,0.78
1CJW_A.pdb,166,-1.44,0.72,0.87
3R3P_A.pdb,97,0.97,0.85,0.87
5N17_A.pdb,129,0.57,0.81,0.88
4E0A_A.pdb,153,-0.97,0.73,0.83
1T8K_A.pdb,77,1.12,0.87,0.77
2K10_A.pdb,32,-2.54,0.46,0.52
6L8G_B.pdb,87,1.02,0.86,0.85
7WRM_A.pdb,143,0.82,0.82,0.83
7CUJ_C.pdb,38,0.56,0.83,0.73
1KTH_A.pdb,58,0.87,0.87,0.83
6DS9_A.pdb,93,0.32,0.81,0.78
4TZH_A.pdb,190,-0.66,0.75,0.87
2Z5W_A.pdb,136,1.1,0.84,0.75
4I86_A.pdb,102,-0.66,0.76,0.88
5AYS_C.pdb,109,-0.58,0.76,0.87
4HI4_A.pdb,119,-0.24,0.77,0.85
1TT8_A.pdb,164,-0.05,0.78,0.83
3I5B_A.pdb,170,0.23,0.79,0.9
6R1D_A.pdb,106,0.02,0.79,0.89
5UUK_A.pdb,152,0.82,0.82,0.85
4JMU_A.pdb,105,-0.77,0.75,0.86
1U6T_A.pdb,121,1.23,0.85,0.86
2OQM_A.pdb,176,-0.81,0.74,0.85
4DNN_A.pdb,46,-0.22,0.76,0.57
3H3B_A.pdb,193,0.2,0.79,0.86
3IA1_A.pdb,143,1.8,0.87,0.92
7BWF_D.pdb,91,0.36,0.81,0.79
3C1L_B.pdb,177,-0.64,0.75,0.82
5O46_A.pdb,114,-1.07,0.73,0.91
3ZIA_J.pdb,36,-0.67,0.68,0.88
1WZ5_A.pdb,33,-3.3,0.37,0.48
2FA8_A.pdb,85,1.38,0.88,0.88
3IF4_A.pdb,98,-0.15,0.78,0.77
2RFM_A.pdb,183,1.66,0.85,0.94
8BDK_A.pdb,96,1.4,0.87,0.84
1WQ6_A.pdb,57,0.1,0.8,0.73
2GUI_A.pdb,176,0.5,0.8,0.86
3EXZ_A.pdb,145,-0.15,0.77,0.91
8T8K_A.pdb,183,3.51,0.93,0.86
2OT9_A.pdb,176,-0.56,0.76,0.92
2V4I_A.pdb,173,-0.91,0.74,0.85
5YIX_B.pdb,48,-0.22,0.76,0.85
4LIZ_A.pdb,137,0.12,0.79,0.83
6RY3_A.pdb,65,0.19,0.81,0.8
3I7D_A.pdb,150,0.42,0.8,0.84
7SOH_A.pdb,38,0.94,0.87,0.83
6KI2_A.pdb,144,-0.29,0.77,0.83
3V4D_D.pdb,128,-0.21,0.77,0.82
4BJS_A.pdb,53,-0.13,0.78,0.74
6CJ6_A.pdb,165,-1.92,0.69,0.89
2IB0_A.pdb,142,-1.37,0.71,0.92
3QB8_A.pdb,197,-0.36,0.77,0.95
1H20_A.pdb,39,-2.34,0.49,0.66
4HWC_A.pdb,86,0.34,0.81,0.86
4PS6_A.pdb,127,1.21,0.85,0.83
4CO8_A.pdb,98,0.46,0.82,0.86
5TDA_A.pdb,71,-0.32,0.78,0.88
6DFB_A.pdb,117,-0.84,0.74,0.88
1R4V_A.pdb,145,0.63,0.81,0.9
3STB_C.pdb,111,-2.1,0.68,0.88
2XS7_A.pdb,86,0.39,0.82,0.88
6UDV_A.pdb,155,-0.16,0.77,0.85
6BEK_A.pdb,92,1.44,0.88,0.83
7VIM_A.pdb,64,0.34,0.82,0.86
2QE9_B.pdb,160,-1.81,0.69,0.85
1LXJ_A.pdb,101,-0.19,0.78,0.86
4MH4_A.pdb,138,-0.12,0.77,0.9
2II8_B.pdb,104,0.98,0.84,0.85
8FEY_A.pdb,36,-1.36,0.6,0.59
2EHP_A.pdb,123,1.58,0.87,0.88
6TBZ_A.pdb,127,-0.78,0.74,0.84
7JX6_A.pdb,104,-0.08,0.79,0.87
8FNR_A.pdb,110,-0.72,0.75,0.9
1GS9_A.pdb,144,0.46,0.8,0.88
4QBN_A.pdb,93,2.44,0.93,0.87
4XRM_A.pdb,59,1.18,0.88,0.8
4X5P_A.pdb,158,1.41,0.85,0.88
5EL3_A.pdb,104,1.16,0.85,0.85
4XAH_A.pdb,176,0.01,0.78,0.88
3DXS_X.pdb,74,0.16,0.81,0.91
7EKZ_A.pdb,165,-0.58,0.75,0.92
2NSA_A.pdb,165,3.22,0.93,0.78
6IWD_B.pdb,49,-0.94,0.67,0.71
5XUN_A.pdb,170,-1.09,0.73,0.89
4DAM_A.pdb,113,-0.19,0.78,0.83
2IU5_A.pdb,180,-0.42,0.76,0.87
4WSF_A.pdb,111,-0.26,0.77,0.88
4PIB_B.pdb,174,0.71,0.81,0.9
6BTC_A.pdb,84,-0.62,0.76,0.86
4WDC_A.pdb,177,0.89,0.82,0.85
1DEC_A.pdb,39,-0.16,0.74,0.88
5XBD_A.pdb,35,-1.54,0.58,0.86
3FFV_A.pdb,181,0.18,0.79,0.93
5I86_A.pdb,115,0.93,0.84,0.86
3H5I_A.pdb,125,0.61,0.82,0.86
3FIA_A.pdb,94,0.98,0.85,0.79
3MCB_B.pdb,58,0.36,0.82,0.8
2CXC_A.pdb,138,1.45,0.86,0.92
7TCY_A.pdb,77,0.68,0.84,0.82
1I3J_A.pdb,96,-0.78,0.75,0.87
5YSI_A.pdb,143,0.85,0.83,0.84
6R4Z_A.pdb,198,-0.15,0.77,0.91
5FC9_A.pdb,95,0.27,0.81,0.87
2PV2_A.pdb,103,2.02,0.9,0.88
2CE2_X.pdb,166,1.5,0.85,0.89
3DL3_A.pdb,95,-0.18,0.78,0.91
8EVK_A.pdb,115,-0.6,0.75,0.89
4Z8E_A.pdb,59,-0.11,0.78,0.77
2Q2G_A.pdb,174,2.07,0.87,0.86
8I2F_A.pdb,153,1.16,0.84,0.88
4FAK_A.pdb,163,1.04,0.83,0.89
4OT1_A.pdb,113,-1.7,0.7,0.84
1N7F_A.pdb,86,1.9,0.91,0.93
5TPV_A.pdb,135,-0.13,0.78,0.93
7BFK_A.pdb,125,-1.03,0.73,0.87
2QIY_C.pdb,25,0.66,0.84,0.72
5AQ0_A.pdb,81,0.83,0.85,0.92
2C41_A.pdb,155,0.05,0.78,0.92
1Y0H_A.pdb,101,-0.5,0.77,0.89
1WCU_A.pdb,149,-0.02,0.78,0.94
2M2R_A.pdb,33,-1.08,0.63,0.77
1BYF_A.pdb,123,-0.8,0.74,0.93
7KPD_A.pdb,29,0.27,0.79,0.74
1LMM_A.pdb,40,-3.47,0.35,0.57
2RD9_A.pdb,186,-1.1,0.74,0.82
1OH4_A.pdb,174,0.37,0.8,0.93
2GA1_A.pdb,101,1.28,0.86,0.85
3BPJ_A.pdb,70,-1.12,0.72,0.76
3LD7_A.pdb,85,0.65,0.84,0.82
8AMH_A.pdb,123,1.5,0.86,0.86
1F35_A.pdb,157,-0.07,0.78,0.77
3F1T_A.pdb,132,-0.28,0.77,0.86
3MQI_A.pdb,90,0.58,0.83,0.88
6BLK_B.pdb,154,1.26,0.84,0.93
6XCU_A.pdb,39,-0.22,0.73,0.69
8B2F_A.pdb,74,-0.33,0.78,0.95
3UID_A.pdb,163,1.19,0.83,0.89
5W5C_E.pdb,25,0.45,0.81,0.85
6DM4_A.pdb,119,0.29,0.8,0.88
3D0J_A.pdb,133,-0.22,0.77,0.85
1ZLC_A.pdb,18,-0.59,0.69,0.65
6IE6_A.pdb,150,0.08,0.78,0.91
8E5D_A.pdb,136,1.19,0.84,0.93
7Y8I_E.pdb,97,-0.11,0.79,0.84
4GCN_A.pdb,127,0.37,0.8,0.86
6JMK_A.pdb,142,0.66,0.82,0.83
4L8A_A.pdb,159,0.55,0.81,0.92
1IB9_A.pdb,34,-0.65,0.68,0.64
1WPU_A.pdb,147,-0.06,0.78,0.83
5CXO_A.pdb,129,0.49,0.81,0.93
3HJ7_A.pdb,130,0.39,0.8,0.92
2Q00_B.pdb,122,-0.49,0.76,0.83
6P0Q_A.pdb,93,-0.8,0.75,0.83
3CI3_A.pdb,188,-0.85,0.75,0.84
7XV9_A.pdb,80,-0.33,0.77,0.8
5C5D_A.pdb,158,0.73,0.82,0.91
1UPT_B.pdb,54,-0.03,0.79,0.85
4Z39_A.pdb,121,-0.93,0.73,0.87
3ALR_A.pdb,63,0.08,0.8,0.89
1PP0_B.pdb,194,-0.24,0.77,0.86
6O3X_A.pdb,148,0.19,0.79,0.81
7W0Q_A.pdb,173,-0.04,0.78,0.92
5ESC_A.pdb,119,0.57,0.82,0.9
1CMC_A.pdb,104,-0.53,0.76,0.73
3ZRX_A.pdb,111,0.82,0.83,0.78
6A7T_B.pdb,138,-0.58,0.75,0.9
1GWM_A.pdb,153,1.54,0.86,0.86
2QHO_B.pdb,47,0.65,0.86,0.83
6TGJ_A.pdb,68,0.98,0.87,0.81
3ULJ_A.pdb,87,2.46,0.95,0.87
6RWC_A.pdb,84,0.35,0.82,0.87
3JYG_A.pdb,178,-0.37,0.76,0.9
8CMP_A.pdb,58,-0.11,0.78,0.86
6JF8_A.pdb,159,-0.29,0.77,0.95
4DPB_X.pdb,99,2.15,0.91,0.84
2X5R_A.pdb,124,-0.3,0.77,0.92
5FVJ_A.pdb,165,-0.25,0.77,0.87
4Q29_A.pdb,118,0.7,0.82,0.86
4HCJ_A.pdb,169,-0.49,0.76,0.86
5BUV_A.pdb,174,0.46,0.8,0.94
4AOH_A.pdb,123,-0.32,0.77,0.88
6IR8_A.pdb,69,-0.34,0.77,0.67
4XRA_A.pdb,168,-0.33,0.77,0.9
3IU6_A.pdb,142,1.03,0.83,0.92
5X6L_A.pdb,186,1.62,0.85,0.86
6J2Z_A.pdb,96,0.11,0.8,0.91
1PAQ_A.pdb,156,-0.61,0.75,0.84
1BM8_A.pdb,99,-0.34,0.77,0.8
5FGP_A.pdb,140,-0.79,0.74,0.86
7WW6_A.pdb,129,0.48,0.81,0.78
3HF5_A.pdb,115,0.61,0.82,0.83
2YVA_A.pdb,193,1.39,0.83,0.93
3DF8_A.pdb,105,-1.03,0.74,0.79
1CZ6_A.pdb,25,-1.76,0.55,0.68
7ZJ1_A.pdb,82,0.21,0.81,0.84
2P3H_A.pdb,98,1.16,0.86,0.9
5IDM_A.pdb,177,0.83,0.82,0.88
3PG6_A.pdb,135,2.21,0.9,0.91
4GIP_A.pdb,81,-1.38,0.71,0.64
4L2W_A.pdb,67,2.73,0.99,0.92
2QSI_A.pdb,110,-0.26,0.77,0.87
1UL2_A.pdb,16,-0.06,0.75,0.57
2XV5_A.pdb,53,1.38,0.92,0.75
4GGT_B.pdb,106,1.24,0.86,0.89
4JIU_A.pdb,105,0.93,0.84,0.87
8E0L_A.pdb,164,3.65,0.94,0.85
1Q4U_A.pdb,140,-0.67,0.75,0.92
2STB_I.pdb,29,-0.2,0.74,0.65
1FQI_A.pdb,133,-0.81,0.74,0.81
8E2Q_A.pdb,154,-0.14,0.77,0.88
4ZRL_B.pdb,62,-1.34,0.7,0.78
1BEI_A.pdb,34,-2.95,0.41,0.53
3RVC_A.pdb,118,-0.73,0.75,0.71
2FDO_A.pdb,89,-2.99,0.61,0.57
1TX4_A.pdb,196,-0.43,0.76,0.87
5YKZ_A.pdb,112,-0.53,0.76,0.9
1U2H_A.pdb,96,0.39,0.81,0.87
2FO3_A.pdb,109,0.71,0.83,0.92
3F3Q_A.pdb,109,0.17,0.8,0.8
7UDO_A.pdb,172,3.23,0.92,0.82
7YHR_A.pdb,59,0.49,0.83,0.87
2NNN_A.pdb,133,-0.94,0.73,0.87
3WTD_B.pdb,141,-0.74,0.74,0.89
7T5V_A.pdb,34,0.77,0.85,0.82
4BHR_B.pdb,87,1.08,0.86,0.87
1JQL_B.pdb,140,-3.7,0.59,0.67
7PFH_A.pdb,178,-0.57,0.76,0.94
3FXT_A.pdb,90,0.11,0.8,0.89
2AAL_A.pdb,129,0.47,0.81,0.94
1Y7R_A.pdb,126,-1.66,0.7,0.83
1Z2U_A.pdb,150,2.58,0.91,0.87
2QZT_A.pdb,108,1,0.84,0.82
6EUN_A.pdb,147,1.04,0.83,0.88
2JUS_A.pdb,13,-1.45,0.59,0.9
1AM7_A.pdb,150,1.03,0.83,0.86
3E8Y_X.pdb,30,0.6,0.83,0.79
2XCB_A.pdb,133,0.68,0.82,0.87
4UYT_A.pdb,178,-0.94,0.74,0.93
1IRQ_A.pdb,48,0.33,0.82,0.81
2RCF_A.pdb,82,-0.02,0.79,0.85
3RNJ_A.pdb,67,0.7,0.85,0.78
3ETZ_A.pdb,106,2.24,0.91,0.9
2HX0_A.pdb,135,-0.44,0.76,0.85
7AOT_A.pdb,127,0.31,0.8,0.85
3Q46_A.pdb,178,0.85,0.82,0.89
1MF7_A.pdb,194,0.92,0.82,0.87
4QXL_A.pdb,115,1.4,0.86,0.93
8HRV_A.pdb,144,-0.95,0.73,0.87
3E8M_A.pdb,164,0.67,0.81,0.92
2QEV_A.pdb,145,-0.19,0.77,0.93
6ER1_A.pdb,121,-1.21,0.72,0.9
3QPA_A.pdb,196,0.76,0.81,0.9
1LY2_A.pdb,130,1.24,0.85,0.92
3N4J_A.pdb,161,0.41,0.8,0.86
3OQG_A.pdb,175,0.12,0.79,0.85
4ZVF_A.pdb,164,0.9,0.82,0.86
8FNS_A.pdb,105,2.26,0.91,0.88
3SL9_C.pdb,27,1.64,0.95,0.8
6EKB_A.pdb,62,-0.2,0.78,0.84
1BYR_A.pdb,152,0.22,0.79,0.91
3W8H_B.pdb,66,0.07,0.8,0.84
2FZP_A.pdb,134,0.05,0.79,0.91
6JIE_A.pdb,77,-0.39,0.77,0.88
3SK2_A.pdb,132,0.74,0.82,0.86
5XOA_A.pdb,21,-3.48,0.35,0.47
8D02_A.pdb,148,0.59,0.81,0.84
2G7O_A.pdb,68,1.09,0.87,0.8
4Q2P_A.pdb,98,1.3,0.86,0.85
5MTE_A.pdb,137,-0.26,0.77,0.93
5DIC_A.pdb,115,0.97,0.84,0.92
5ZV6_A.pdb,30,0.02,0.76,0.62
7SCX_B.pdb,86,-0.61,0.76,0.51
2XJY_A.pdb,131,-1.91,0.68,0.78
3KEP_B.pdb,144,0.92,0.83,0.85
1BKB_A.pdb,132,-0.08,0.78,0.81
1DVO_A.pdb,152,1.69,0.86,0.87
4ESN_A.pdb,77,0.04,0.8,0.86
4E6S_A.pdb,85,0.02,0.8,0.88
7DHP_A.pdb,110,-0.1,0.78,0.89
4DH4_A.pdb,114,0.58,0.82,0.96
4CGU_B.pdb,80,-0.06,0.79,0.83
1T08_B.pdb,46,0.6,0.85,0.82
3KG0_A.pdb,97,-0.29,0.78,0.88
2HTD_A.pdb,120,0.03,0.79,0.88
7LGC_A.pdb,104,-0.01,0.79,0.86
7Y16_A.pdb,156,-0.22,0.77,0.87
3PNA_A.pdb,129,0.77,0.82,0.84
3QOR_A.pdb,119,0.11,0.79,0.85
2IYB_E.pdb,64,-2.2,0.63,0.88
3ESM_A.pdb,137,2.34,0.91,0.87
3EN8_A.pdb,125,0.22,0.8,0.9
1OGD_A.pdb,131,0.08,0.79,0.9
6F5X_A.pdb,76,1.75,0.91,0.83
1I8A_A.pdb,189,0.52,0.8,0.9
6R96_A.pdb,22,-1.15,0.63,0.4
5XP0_A.pdb,132,0.17,0.79,0.89
3L4R_A.pdb,151,-0.55,0.75,0.89
1WN0_A.pdb,131,-0.02,0.78,0.84
1QKY_A.pdb,38,-1.6,0.57,0.56
4KTW_A.pdb,160,0.53,0.8,0.79
4HN7_A.pdb,85,-0.77,0.75,0.85
6BZ9_B.pdb,88,-2.23,0.66,0.84
3O2R_A.pdb,144,-0.34,0.76,0.88
5XCQ_B.pdb,160,0.86,0.82,0.81
6ETL_A.pdb,124,-0.57,0.75,0.86
1ID1_A.pdb,153,0.69,0.81,0.9
1PF5_A.pdb,130,-0.09,0.78,0.92
1G2R_A.pdb,94,0.95,0.85,0.84
2NQW_A.pdb,86,1.22,0.87,0.87
5N0L_A.pdb,156,-0.38,0.76,0.9
8AF9_A.pdb,117,-0.02,0.79,0.96
3I00_A.pdb,76,0.9,0.86,0.83
7MQ3_A.pdb,83,1.31,0.88,0.8
7QRJ_A.pdb,181,0.94,0.82,0.88
1VH5_A.pdb,138,-0.28,0.77,0.9
5NVM_A.pdb,176,-0.96,0.74,0.85
4UOS_A.pdb,188,5.28,1,0.87
4N7C_A.pdb,174,-0.46,0.76,0.9
2Y8F_A.pdb,127,-0.23,0.77,0.83
5MAO_A.pdb,71,0.44,0.82,0.83
5CN2_A.pdb,115,-0.86,0.74,0.87
1ITV_A.pdb,195,0.15,0.79,0.91
4L8P_A.pdb,162,0.33,0.8,0.8
7W86_A.pdb,117,-0.71,0.75,0.94
1BUN_B.pdb,61,-1,0.72,0.92
3GNJ_A.pdb,107,-0.87,0.74,0.73
7ODY_C.pdb,100,-0.77,0.75,0.82
1I27_A.pdb,73,1.24,0.88,0.79
4P1N_D.pdb,53,-1.1,0.69,0.6
3U5S_A.pdb,118,0.01,0.79,0.81
3CEB_A.pdb,189,0.63,0.81,0.85
3QHB_A.pdb,179,-0.15,0.77,0.88
5J9I_A.pdb,67,0.49,0.83,0.81
4D0Q_A.pdb,161,0.43,0.8,0.91
7QZO_A.pdb,129,-0.03,0.78,0.87
3SI5_A.pdb,152,0.76,0.82,0.83
5T7A_A.pdb,93,0.22,0.81,0.91
4D6Y_A.pdb,121,1.2,0.85,0.88
3G1J_A.pdb,87,-0.24,0.78,0.88
3H8U_A.pdb,120,1.49,0.86,0.9
5G25_A.pdb,82,0.54,0.83,0.91
4ACI_A.pdb,176,1.48,0.84,0.9
1FC3_A.pdb,118,-0.39,0.76,0.83
2BSJ_A.pdb,128,0.44,0.81,0.84
2W6A_B.pdb,56,1.43,0.92,0.88
3ZSJ_A.pdb,138,1.12,0.84,0.89
8HQL_A.pdb,122,-1.37,0.71,0.82
6G4K_A.pdb,24,-0.62,0.69,0.36
5Z11_A.pdb,104,-1.04,0.74,0.86
5V8Z_A.pdb,97,0.39,0.82,0.81
4Z3G_A.pdb,198,0.63,0.8,0.89
6LE1_A.pdb,87,-0.77,0.75,0.71
5NOD_A.pdb,75,1.18,0.87,0.82
5VJI_A.pdb,46,1.51,0.96,0.78
4NK2_A.pdb,164,-0.03,0.78,0.91
3PH9_A.pdb,133,-0.81,0.74,0.77
4CT0_B.pdb,96,-1.4,0.72,0.62
1MQV_A.pdb,123,0.21,0.8,0.88
5U0I_A.pdb,90,0.13,0.8,0.85
7T9X_A.pdb,73,0.42,0.83,0.92
4ZY7_A.pdb,119,1.63,0.87,0.91
6MIC_A.pdb,164,-0.24,0.77,0.81
3NRL_A.pdb,67,-0.79,0.74,0.85
2O9S_A.pdb,67,0.23,0.81,0.81
4AK8_A.pdb,130,-0.1,0.78,0.91
4L1P_B.pdb,132,0.14,0.79,0.85
5MDT_A.pdb,152,0.27,0.79,0.91
6YA2_A.pdb,188,-0.24,0.77,0.88
8SXS_A.pdb,126,0.26,0.8,0.9
2QL2_B.pdb,59,-1.46,0.68,0.86
7ANI_B.pdb,179,0.34,0.8,0.87
4ESB_A.pdb,103,-0.81,0.75,0.84
6GQZ_A.pdb,174,0.54,0.8,0.85
4EJU_A.pdb,149,-1.14,0.73,0.8
2XGG_A.pdb,147,-0.27,0.77,0.89
6TWG_A.pdb,13,0.84,0.86,0.83
3HTU_A.pdb,75,-0.89,0.74,0.84
8J64_B.pdb,49,-0.91,0.68,0.85
2MP9_A.pdb,12,-0.83,0.66,0.44
4EFH_B.pdb,20,0.81,0.86,0.85
3EMF_A.pdb,113,-2.32,0.67,0.69
3KF6_B.pdb,105,0.28,0.81,0.85
2QL8_A.pdb,138,0.34,0.8,0.92
1LMR_A.pdb,35,-2.63,0.45,0.83
3E9V_A.pdb,118,0.78,0.83,0.89
4L3U_A.pdb,122,0.99,0.84,0.9
1GO3_F.pdb,107,1.12,0.85,0.86
4JH2_A.pdb,138,-0.32,0.76,0.86
5Z51_A.pdb,158,-0.29,0.77,0.82
3CAO_A.pdb,102,-0.31,0.78,0.91
6Y4E_A.pdb,133,0.62,0.82,0.89
6QJL_A.pdb,98,2.18,0.91,0.88
2OP5_A.pdb,110,-1.08,0.73,0.73
1Y0U_A.pdb,86,1.05,0.86,0.81
8PR6_A.pdb,78,-0.47,0.76,0.55
2ZW2_A.pdb,85,0.41,0.82,0.8
2GOM_A.pdb,61,0.92,0.86,0.83
6IC9_A.pdb,146,-0.07,0.78,0.88
6R1G_A.pdb,148,-0.14,0.77,0.93
4MT8_A.pdb,100,0.37,0.81,0.87
3NI8_A.pdb,140,-0.3,0.77,0.94
3SHP_A.pdb,164,-1.12,0.73,0.82
6C4V_A.pdb,81,0.98,0.86,0.86
2YWI_A.pdb,185,0.94,0.82,0.83
3PES_A.pdb,81,2.01,0.93,0.86
3MFB_A.pdb,145,1,0.83,0.89
4TSH_A.pdb,121,2.3,0.91,0.86
7EQC_B.pdb,101,1.68,0.88,0.81
3MMZ_A.pdb,162,1.37,0.84,0.93
3O0L_A.pdb,107,-1.07,0.73,0.87
3C19_A.pdb,177,0.05,0.78,0.82
4G6X_A.pdb,126,-0.17,0.77,0.92
4MGE_A.pdb,108,-0.34,0.77,0.87
4MNN_A.pdb,165,0.51,0.8,0.92
5KEF_A.pdb,144,0.38,0.8,0.94
3NZN_A.pdb,103,1.07,0.85,0.82
6P22_D.pdb,137,-0.22,0.77,0.9
4LL7_A.pdb,94,0.83,0.84,0.75
7P8D_A.pdb,139,0.32,0.8,0.84
3WZS_A.pdb,143,1.09,0.84,0.83
6N6R_B.pdb,68,2.91,1,0.77
2Y44_A.pdb,183,1.71,0.85,0.86
8GI4_A.pdb,95,0.97,0.85,0.84
4YMY_A.pdb,153,2.12,0.88,0.84
2BVU_A.pdb,123,-0.07,0.78,0.89
5JQF_A.pdb,21,-1.53,0.58,0.56
4YNL_A.pdb,77,-0.08,0.79,0.76
2FG1_A.pdb,152,0.64,0.81,0.91
8IH8_C.pdb,129,-0.17,0.77,0.9
4DRI_B.pdb,96,0.34,0.81,0.81
3HG9_A.pdb,119,-4.47,0.54,0.74
5X6V_G.pdb,132,-0.7,0.74,0.8
8GKO_A.pdb,95,0.79,0.84,0.84
5V5H_A.pdb,162,0.3,0.79,0.92
2PIE_A.pdb,132,0.61,0.82,0.86
2HD0_A.pdb,127,-0.71,0.75,0.78
1Y6X_A.pdb,86,-0.18,0.78,0.85
3D0F_A.pdb,104,1.65,0.88,0.72
3U1J_A.pdb,20,-2.71,0.44,0.46
6JVY_A.pdb,86,2.05,0.92,0.81
1YB0_A.pdb,157,-0.66,0.75,0.93
6HX0_A.pdb,137,-0.81,0.74,0.9
8C3T_A.pdb,56,0.56,0.84,0.89
2KTX_A.pdb,38,-0.97,0.65,0.67
3GEK_A.pdb,128,-1.57,0.7,0.79
5DBL_A.pdb,130,1.19,0.85,0.84
8FBE_A.pdb,143,-1,0.73,0.83
3G36_A.pdb,51,0.68,0.86,0.81
5F47_A.pdb,151,-0.17,0.77,0.87
6IMQ_A.pdb,49,-1.43,0.62,0.7
5Z8O_A.pdb,145,0.88,0.83,0.9
6MWS_A.pdb,108,1.92,0.89,0.85
7VVH_A.pdb,65,-1.15,0.72,0.65
3SXK_A.pdb,140,0.41,0.8,0.85
6QJA_A.pdb,157,-0.65,0.75,0.88
1J1V_A.pdb,92,-0.51,0.76,0.85
3OST_A.pdb,119,0.4,0.81,0.84
6UG4_A.pdb,91,0,0.79,0.74
3WIS_A.pdb,180,-0.54,0.76,0.93
6TRK_A.pdb,108,0.27,0.8,0.94
2LU9_A.pdb,31,-0.77,0.67,0.65
2IDL_A.pdb,113,1,0.84,0.86
4OCN_A.pdb,174,-0.84,0.74,0.81
2B1Y_A.pdb,98,-3.13,0.62,0.38
4AL0_A.pdb,146,-0.59,0.75,0.76
2W31_A.pdb,152,0.24,0.79,0.85
4HS1_A.pdb,84,0.36,0.82,0.86
